Car_ID,Sale_Price_Lakh,Sale_Date,Buyer_Name
C46597,23.61,2022-10-28,Buyer_45597
C46598,9.02,2023-12-19,Buyer_45598
C46599,21.59,2023-02-09,Buyer_45599
C46600,10.2,2022-04-28,Buyer_45600
C46601,42.04,2022-07-23,Buyer_45601
C46602,21.37,2022-05-04,Buyer_45602
C46603,2.58,2022-12-16,Buyer_45603
C46604,27.27,2023-05-07,Buyer_45604
C46605,44.27,2023-10-23,Buyer_45605
C46606,42.62,2022-10-15,Buyer_45606
C46607,36.5,2023-05-11,Buyer_45607
C46608,5.15,2022-06-17,Buyer_45608
C46609,19.85,2023-06-15,Buyer_45609
C46610,44.33,2022-10-04,Buyer_45610
C46611,44.23,2023-04-07,Buyer_45611
C46612,43.6,2023-01-26,Buyer_45612
C46613,17.3,2023-06-03,Buyer_45613
C46614,45.44,2022-04-16,Buyer_45614
C46615,36.19,2022-05-30,Buyer_45615
C46616,29.47,2022-06-19,Buyer_45616
C46617,8.06,2023-04-20,Buyer_45617
C46618,11.78,2023-04-03,Buyer_45618
C46619,46.56,2022-12-04,Buyer_45619
C46620,16.66,2023-01-14,Buyer_45620
C46621,22.63,2022-02-27,Buyer_45621
C46622,47.45,2023-05-09,Buyer_45622
C46623,46.93,2023-10-01,Buyer_45623
C46624,12.1,2022-10-27,Buyer_45624
C46625,49.28,2022-03-24,Buyer_45625
C46626,43.2,2022-05-19,Buyer_45626
C46627,4.85,2023-07-20,Buyer_45627
C46628,38.24,2023-08-08,Buyer_45628
C46629,7.34,2023-10-02,Buyer_45629
C46630,17.23,2023-03-29,Buyer_45630
C46631,29.73,2022-10-01,Buyer_45631
C46632,4.44,2022-05-24,Buyer_45632
C46633,34.17,2023-04-04,Buyer_45633
C46634,34.33,2023-02-22,Buyer_45634
C46635,28.05,2023-05-05,Buyer_45635
C46636,18.47,2023-02-08,Buyer_45636
C46637,34.67,2022-04-24,Buyer_45637
C46638,19.81,2022-05-29,Buyer_45638
C46639,10.47,2022-05-11,Buyer_45639
C46640,23.63,2023-04-24,Buyer_45640
C46641,8.83,2023-08-24,Buyer_45641
C46642,29.22,2023-02-26,Buyer_45642
C46643,27.57,2023-04-16,Buyer_45643
C46644,13.49,2022-06-02,Buyer_45644
C46645,37.08,2022-05-24,Buyer_45645
C46646,43.35,2023-01-09,Buyer_45646
C46647,43.05,2022-04-22,Buyer_45647
C46648,2.26,2023-12-23,Buyer_45648
C46649,44.61,2023-12-19,Buyer_45649
C46650,6.04,2023-08-13,Buyer_45650
C46651,45.22,2022-04-14,Buyer_45651
C46652,8.45,2022-12-24,Buyer_45652
C46653,4.45,2022-02-05,Buyer_45653
C46654,28.69,2022-10-29,Buyer_45654
C46655,2.74,2022-04-09,Buyer_45655
C46656,39.17,2022-03-14,Buyer_45656
C46657,17.51,2022-01-22,Buyer_45657
C46658,18.23,2022-06-03,Buyer_45658
C46659,31.21,2023-05-10,Buyer_45659
C46660,9.85,2023-07-29,Buyer_45660
C46661,28.99,2022-09-07,Buyer_45661
C46662,40.8,2022-06-06,Buyer_45662
C46663,35.84,2023-06-08,Buyer_45663
C46664,45.35,2022-11-19,Buyer_45664
C46665,13.45,2023-09-05,Buyer_45665
C46666,30.92,2023-08-07,Buyer_45666
C46667,23.56,2023-02-04,Buyer_45667
C46668,42.2,2023-09-09,Buyer_45668
C46669,35.74,2023-01-01,Buyer_45669
C46670,48.25,2022-09-29,Buyer_45670
C46671,21.89,2022-09-25,Buyer_45671
C46672,29.46,2022-09-08,Buyer_45672
C46673,24.02,2023-07-06,Buyer_45673
C46674,23.16,2022-05-13,Buyer_45674
C46675,21.62,2022-08-28,Buyer_45675
C46676,21.97,2022-02-01,Buyer_45676
C46677,13.65,2022-02-28,Buyer_45677
C46678,11.49,2022-03-17,Buyer_45678
C46679,42.57,2023-05-27,Buyer_45679
C46680,32.71,2023-11-04,Buyer_45680
C46681,31.56,2022-10-16,Buyer_45681
C46682,49.55,2023-05-22,Buyer_45682
C46683,48.11,2022-12-20,Buyer_45683
C46684,35.4,2023-01-30,Buyer_45684
C46685,36.52,2022-01-28,Buyer_45685
C46686,40.18,2023-03-31,Buyer_45686
C46687,22.73,2023-03-16,Buyer_45687
C46688,13.22,2023-02-16,Buyer_45688
C46689,39.78,2022-12-03,Buyer_45689
C46690,7.17,2023-07-15,Buyer_45690
C46691,44.02,2022-10-16,Buyer_45691
C46692,49.43,2022-11-05,Buyer_45692
C46693,9.74,2023-05-13,Buyer_45693
C46694,48.01,2022-08-09,Buyer_45694
C46695,28.97,2022-04-26,Buyer_45695
C46696,26.46,2023-10-27,Buyer_45696
C46697,3.81,2022-03-03,Buyer_45697
C46698,26.85,2022-07-18,Buyer_45698
C46699,37.74,2023-07-28,Buyer_45699
C46700,43.45,2023-10-31,Buyer_45700
C46701,40.23,2022-12-18,Buyer_45701
C46702,32.78,2022-12-08,Buyer_45702
C46703,11.26,2023-08-01,Buyer_45703
C46704,24.64,2023-03-12,Buyer_45704
C46705,7.33,2022-03-01,Buyer_45705
C46706,40.32,2023-05-31,Buyer_45706
C46707,2.96,2023-04-29,Buyer_45707
C46708,30.83,2022-05-11,Buyer_45708
C46709,37.27,2022-06-14,Buyer_45709
C46710,11.93,2023-04-16,Buyer_45710
C46711,27.73,2023-07-03,Buyer_45711
C46712,40.54,2022-07-07,Buyer_45712
C46713,35.68,2022-09-13,Buyer_45713
C46714,38.26,2022-09-30,Buyer_45714
C46715,14.34,2022-05-02,Buyer_45715
C46716,31.21,2022-08-31,Buyer_45716
C46717,42.8,2023-04-04,Buyer_45717
C46718,15.09,2023-11-05,Buyer_45718
C46719,41.34,2023-04-24,Buyer_45719
C46720,24.82,2023-06-24,Buyer_45720
C46721,23.35,2022-09-29,Buyer_45721
C46722,35.99,2023-09-01,Buyer_45722
C46723,16.26,2022-02-11,Buyer_45723
C46724,19.97,2022-10-07,Buyer_45724
C46725,31.23,2022-01-23,Buyer_45725
C46726,3.31,2022-06-30,Buyer_45726
C46727,25.38,2022-10-06,Buyer_45727
C46728,8.62,2023-07-26,Buyer_45728
C46729,18.03,2023-01-29,Buyer_45729
C46730,42.13,2023-08-16,Buyer_45730
C46731,45.29,2023-08-14,Buyer_45731
C46732,5.34,2022-01-05,Buyer_45732
C46733,46.99,2023-06-08,Buyer_45733
C46734,11.87,2023-12-26,Buyer_45734
C46735,2.19,2022-09-03,Buyer_45735
C46736,10.57,2023-03-02,Buyer_45736
C46737,14.2,2023-05-29,Buyer_45737
C46738,30.69,2023-11-11,Buyer_45738
C46739,36.13,2022-05-13,Buyer_45739
C46740,49.71,2022-06-22,Buyer_45740
C46741,3.72,2023-04-17,Buyer_45741
C46742,37.82,2022-08-31,Buyer_45742
C46743,34.19,2022-07-21,Buyer_45743
C46744,44.37,2023-02-15,Buyer_45744
C46745,41.05,2023-03-28,Buyer_45745
C46746,8.3,2022-03-23,Buyer_45746
C46747,20.59,2022-11-17,Buyer_45747
C46748,26.13,2023-05-13,Buyer_45748
C46749,20.98,2022-10-06,Buyer_45749
C46750,6.52,2022-12-25,Buyer_45750
C46751,19.05,2022-07-09,Buyer_45751
C46752,28.36,2023-01-09,Buyer_45752
C46753,30.92,2022-04-15,Buyer_45753
C46754,30.1,2022-12-13,Buyer_45754
C46755,35.83,2023-08-30,Buyer_45755
C46756,48.88,2022-12-07,Buyer_45756
C46757,32.53,2023-04-27,Buyer_45757
C46758,36.94,2023-09-28,Buyer_45758
C46759,24.31,2022-04-04,Buyer_45759
C46760,3.98,2022-01-22,Buyer_45760
C46761,2.39,2022-06-24,Buyer_45761
C46762,10.75,2022-01-05,Buyer_45762
C46763,43.83,2022-03-23,Buyer_45763
C46764,32.82,2023-03-16,Buyer_45764
C46765,24.06,2022-08-16,Buyer_45765
C46766,12.4,2022-12-08,Buyer_45766
C46767,21.64,2023-06-21,Buyer_45767
C46768,49.71,2023-11-03,Buyer_45768
C46769,20.88,2022-05-25,Buyer_45769
C46770,7.45,2022-05-21,Buyer_45770
C46771,24.02,2023-06-11,Buyer_45771
C46772,10.21,2023-10-31,Buyer_45772
C46773,33.76,2023-09-23,Buyer_45773
C46774,45.34,2022-03-13,Buyer_45774
C46775,33.53,2023-08-02,Buyer_45775
C46776,10.39,2022-03-11,Buyer_45776
C46777,8.84,2023-12-13,Buyer_45777
C46778,26.61,2023-12-01,Buyer_45778
C46779,37.68,2023-09-28,Buyer_45779
C46780,4.93,2023-02-09,Buyer_45780
C46781,39.78,2022-03-30,Buyer_45781
C46782,7.89,2022-10-15,Buyer_45782
C46783,31.49,2023-06-28,Buyer_45783
C46784,25.93,2022-10-24,Buyer_45784
C46785,40.52,2023-07-11,Buyer_45785
C46786,43.61,2022-04-03,Buyer_45786
C46787,32.06,2023-02-10,Buyer_45787
C46788,19.72,2023-09-02,Buyer_45788
C46789,14.47,2023-03-15,Buyer_45789
C46790,48.52,2022-01-15,Buyer_45790
C46791,8.92,2022-09-14,Buyer_45791
C46792,44.81,2022-07-08,Buyer_45792
C46793,39.55,2022-03-12,Buyer_45793
C46794,4.15,2022-02-14,Buyer_45794
C46795,34.94,2022-11-12,Buyer_45795
C46796,19.25,2023-01-31,Buyer_45796
C46797,40.04,2023-12-01,Buyer_45797
C46798,25.07,2023-05-21,Buyer_45798
C46799,22.55,2023-07-11,Buyer_45799
C46800,6.22,2023-04-06,Buyer_45800
C46801,8.06,2023-05-10,Buyer_45801
C46802,16,2023-05-08,Buyer_45802
C46803,33.13,2023-06-05,Buyer_45803
C46804,6.32,2022-01-07,Buyer_45804
C46805,32.4,2023-06-29,Buyer_45805
C46806,47.23,2023-08-17,Buyer_45806
C46807,44.76,2023-05-29,Buyer_45807
C46808,35.88,2022-06-05,Buyer_45808
C46809,29.55,2023-01-18,Buyer_45809
C46810,41.41,2022-09-09,Buyer_45810
C46811,11.63,2022-07-05,Buyer_45811
C46812,17.13,2022-07-04,Buyer_45812
C46813,43.01,2022-12-11,Buyer_45813
C46814,5.89,2023-03-10,Buyer_45814
C46815,24.59,2022-03-13,Buyer_45815
C46816,12.6,2022-08-27,Buyer_45816
C46817,45.54,2023-06-17,Buyer_45817
C46818,23.93,2023-12-29,Buyer_45818
C46819,11.78,2023-04-11,Buyer_45819
C46820,36.85,2023-05-19,Buyer_45820
C46821,33.79,2022-05-14,Buyer_45821
C46822,45.65,2023-12-20,Buyer_45822
C46823,10.09,2022-07-29,Buyer_45823
C46824,14.39,2023-07-24,Buyer_45824
C46825,4.45,2023-06-20,Buyer_45825
C46826,3.38,2022-08-07,Buyer_45826
C46827,37.29,2022-01-19,Buyer_45827
C46828,32.26,2022-01-21,Buyer_45828
C46829,15.78,2023-01-30,Buyer_45829
C46830,14.11,2022-06-22,Buyer_45830
C46831,12.13,2023-09-18,Buyer_45831
C46832,2.85,2022-06-11,Buyer_45832
C46833,11.41,2023-02-05,Buyer_45833
C46834,4.76,2022-05-21,Buyer_45834
C46835,22.81,2023-03-23,Buyer_45835
C46836,41.5,2022-05-06,Buyer_45836
C46837,39.09,2023-01-13,Buyer_45837
C46838,29.8,2023-04-21,Buyer_45838
C46839,22.36,2023-05-22,Buyer_45839
C46840,49.59,2022-01-31,Buyer_45840
C46841,30.42,2022-01-09,Buyer_45841
C46842,22.39,2022-07-21,Buyer_45842
C46843,46.04,2022-10-30,Buyer_45843
C46844,16.61,2023-12-03,Buyer_45844
C46845,6.68,2022-07-11,Buyer_45845
C46846,47.85,2022-08-17,Buyer_45846
C46847,16.17,2023-01-05,Buyer_45847
C46848,8.01,2023-11-06,Buyer_45848
C46849,28.37,2022-09-15,Buyer_45849
C46850,23.61,2023-04-08,Buyer_45850
C46851,35.13,2023-11-29,Buyer_45851
C46852,12.5,2022-11-07,Buyer_45852
C46853,10.93,2023-05-14,Buyer_45853
C46854,49.32,2023-01-30,Buyer_45854
C46855,4.41,2022-03-17,Buyer_45855
C46856,16.93,2022-10-05,Buyer_45856
C46857,42.7,2023-07-01,Buyer_45857
C46858,4.53,2023-04-04,Buyer_45858
C46859,43.73,2022-06-02,Buyer_45859
C46860,28.71,2023-01-13,Buyer_45860
C46861,9.31,2022-01-13,Buyer_45861
C46862,31.4,2022-09-16,Buyer_45862
C46863,29.23,2022-11-03,Buyer_45863
C46864,40.27,2022-08-12,Buyer_45864
C46865,24.81,2022-05-11,Buyer_45865
C46866,49.46,2023-02-12,Buyer_45866
C46867,2.33,2023-04-12,Buyer_45867
C46868,41.41,2022-01-22,Buyer_45868
C46869,2.2,2022-01-05,Buyer_45869
C46870,43.76,2023-06-14,Buyer_45870
C46871,45.25,2023-05-21,Buyer_45871
C46872,44.49,2022-02-13,Buyer_45872
C46873,40.28,2022-01-21,Buyer_45873
C46874,28.68,2023-06-06,Buyer_45874
C46875,40.28,2023-05-09,Buyer_45875
C46876,37.15,2023-06-23,Buyer_45876
C46877,29.19,2022-02-07,Buyer_45877
C46878,43.28,2023-05-09,Buyer_45878
C46879,3.09,2022-02-16,Buyer_45879
C46880,27.95,2022-09-22,Buyer_45880
C46881,21.44,2023-07-18,Buyer_45881
C46882,3.88,2023-09-24,Buyer_45882
C46883,45.12,2022-07-13,Buyer_45883
C46884,29.45,2022-09-19,Buyer_45884
C46885,34.98,2023-07-16,Buyer_45885
C46886,44.01,2023-01-20,Buyer_45886
C46887,47.07,2023-12-26,Buyer_45887
C46888,42.65,2023-11-12,Buyer_45888
C46889,41.68,2022-05-08,Buyer_45889
C46890,37.4,2022-06-26,Buyer_45890
C46891,48.82,2022-01-01,Buyer_45891
C46892,30.01,2023-04-07,Buyer_45892
C46893,8.04,2022-12-11,Buyer_45893
C46894,28.68,2023-10-18,Buyer_45894
C46895,4.16,2023-07-29,Buyer_45895
C46896,42.44,2023-04-01,Buyer_45896
C46897,24.19,2023-09-28,Buyer_45897
C46898,44.84,2022-03-09,Buyer_45898
C46899,20.78,2022-11-01,Buyer_45899
C46900,9.43,2022-02-01,Buyer_45900
C46901,29.49,2023-09-22,Buyer_45901
C46902,44.03,2023-05-01,Buyer_45902
C46903,28.47,2023-12-05,Buyer_45903
C46904,17.82,2022-10-03,Buyer_45904
C46905,3.01,2022-05-10,Buyer_45905
C46906,36.11,2022-03-12,Buyer_45906
C46907,37.7,2023-01-15,Buyer_45907
C46908,4.63,2022-10-20,Buyer_45908
C46909,11.65,2023-12-31,Buyer_45909
C46910,22.71,2023-01-14,Buyer_45910
C46911,23.02,2022-11-14,Buyer_45911
C46912,10.43,2022-03-17,Buyer_45912
C46913,20.62,2023-12-15,Buyer_45913
C46914,17.31,2023-05-11,Buyer_45914
C46915,8.34,2023-04-17,Buyer_45915
C46916,31.11,2023-02-06,Buyer_45916
C46917,10.26,2023-06-10,Buyer_45917
C46918,13.13,2022-12-21,Buyer_45918
C46919,22.93,2022-09-21,Buyer_45919
C46920,36.13,2023-08-21,Buyer_45920
C46921,3.63,2023-08-28,Buyer_45921
C46922,9.21,2023-01-08,Buyer_45922
C46923,6.92,2023-12-08,Buyer_45923
C46924,46.04,2022-05-02,Buyer_45924
C46925,42.38,2022-03-23,Buyer_45925
C46926,44.83,2023-10-02,Buyer_45926
C46927,26.39,2022-11-24,Buyer_45927
C46928,21.96,2023-11-23,Buyer_45928
C46929,8.59,2022-07-24,Buyer_45929
C46930,14.31,2022-06-11,Buyer_45930
C46931,38.42,2023-06-15,Buyer_45931
C46932,16.01,2023-01-15,Buyer_45932
C46933,16.44,2022-01-31,Buyer_45933
C46934,44.81,2023-01-02,Buyer_45934
C46935,40.95,2022-08-19,Buyer_45935
C46936,48.42,2023-12-01,Buyer_45936
C46937,8.32,2022-07-10,Buyer_45937
C46938,2.18,2023-12-05,Buyer_45938
C46939,23.31,2023-01-22,Buyer_45939
C46940,3.04,2022-04-25,Buyer_45940
C46941,28.38,2022-07-22,Buyer_45941
C46942,47.4,2022-01-07,Buyer_45942
C46943,4.02,2023-06-03,Buyer_45943
C46944,37.39,2022-12-19,Buyer_45944
C46945,29.4,2023-02-02,Buyer_45945
C46946,39.46,2022-12-12,Buyer_45946
C46947,9.56,2022-03-01,Buyer_45947
C46948,4.83,2023-07-03,Buyer_45948
C46949,33.98,2023-08-18,Buyer_45949
C46950,37.68,2022-08-27,Buyer_45950
C46951,30.03,2022-08-19,Buyer_45951
C46952,37.53,2023-04-18,Buyer_45952
C46953,25.08,2023-11-21,Buyer_45953
C46954,24.3,2023-11-09,Buyer_45954
C46955,35.82,2023-06-14,Buyer_45955
C46956,33.81,2023-01-19,Buyer_45956
C46957,19.58,2022-03-31,Buyer_45957
C46958,45.6,2023-09-20,Buyer_45958
C46959,9.32,2023-01-04,Buyer_45959
C46960,29.95,2022-04-23,Buyer_45960
C46961,4.83,2022-12-06,Buyer_45961
C46962,44.38,2022-08-17,Buyer_45962
C46963,45.48,2023-07-15,Buyer_45963
C46964,44.54,2022-01-03,Buyer_45964
C46965,42.22,2023-05-24,Buyer_45965
C46966,41.33,2022-05-14,Buyer_45966
C46967,29.83,2022-08-07,Buyer_45967
C46968,37.57,2022-11-24,Buyer_45968
C46969,46.28,2023-05-20,Buyer_45969
C46970,17.12,2023-07-11,Buyer_45970
C46971,38.19,2022-04-07,Buyer_45971
C46972,36.78,2023-08-22,Buyer_45972
C46973,33.19,2022-01-05,Buyer_45973
C46974,34.38,2023-10-13,Buyer_45974
C46975,34.43,2022-01-27,Buyer_45975
C46976,15.72,2022-12-14,Buyer_45976
C46977,3.03,2023-11-23,Buyer_45977
C46978,27.97,2023-08-14,Buyer_45978
C46979,26.91,2022-04-09,Buyer_45979
C46980,3.56,2022-05-10,Buyer_45980
C46981,38.09,2023-10-22,Buyer_45981
C46982,48.49,2023-09-04,Buyer_45982
C46983,3.34,2023-12-21,Buyer_45983
C46984,48.55,2022-12-19,Buyer_45984
C46985,2.49,2022-12-02,Buyer_45985
C46986,28.67,2023-09-20,Buyer_45986
C46987,14.54,2023-09-17,Buyer_45987
C46988,2.76,2022-09-10,Buyer_45988
C46989,14.67,2023-04-16,Buyer_45989
C46990,49.33,2023-02-21,Buyer_45990
C46991,33.05,2022-03-11,Buyer_45991
C46992,19.75,2023-04-12,Buyer_45992
C46993,26.38,2023-12-13,Buyer_45993
C46994,45.39,2022-07-11,Buyer_45994
C46995,4.55,2022-10-09,Buyer_45995
C46996,15.38,2022-10-22,Buyer_45996
C46997,15.99,2022-06-08,Buyer_45997
C46998,10.19,2023-10-19,Buyer_45998
C46999,23.7,2023-08-26,Buyer_45999
C47000,48.62,2022-03-17,Buyer_46000
C47001,30.35,2023-10-08,Buyer_46001
C47002,15.96,2023-05-15,Buyer_46002
C47003,32.21,2022-10-27,Buyer_46003
C47004,22.54,2023-07-31,Buyer_46004
C47005,7.7,2023-03-01,Buyer_46005
C47006,25.53,2023-02-27,Buyer_46006
C47007,12.72,2023-02-14,Buyer_46007
C47008,45.81,2023-10-10,Buyer_46008
C47009,37.05,2022-09-15,Buyer_46009
C47010,18.68,2022-02-14,Buyer_46010
C47011,7.87,2023-09-04,Buyer_46011
C47012,14.07,2023-05-14,Buyer_46012
C47013,21.74,2023-05-13,Buyer_46013
C47014,42.09,2023-04-23,Buyer_46014
C47015,15.72,2022-10-24,Buyer_46015
C47016,25.96,2022-11-03,Buyer_46016
C47017,40.33,2022-04-27,Buyer_46017
C47018,5.39,2022-07-26,Buyer_46018
C47019,30.41,2022-06-01,Buyer_46019
C47020,12.23,2022-07-08,Buyer_46020
C47021,19.62,2023-12-19,Buyer_46021
C47022,24.72,2022-02-14,Buyer_46022
C47023,41.67,2023-09-02,Buyer_46023
C47024,3.65,2023-03-22,Buyer_46024
C47025,9.53,2023-09-06,Buyer_46025
C47026,44.54,2023-09-25,Buyer_46026
C47027,34.77,2023-08-18,Buyer_46027
C47028,41.12,2022-04-04,Buyer_46028
C47029,41.46,2022-08-03,Buyer_46029
C47030,20.49,2023-01-30,Buyer_46030
C47031,6.87,2023-10-02,Buyer_46031
C47032,28.5,2023-05-13,Buyer_46032
C47033,5.64,2022-11-16,Buyer_46033
C47034,47.18,2022-03-21,Buyer_46034
C47035,30.63,2022-06-13,Buyer_46035
C47036,45.36,2023-07-30,Buyer_46036
C47037,24.08,2023-07-02,Buyer_46037
C47038,40.3,2023-12-01,Buyer_46038
C47039,14.83,2023-09-01,Buyer_46039
C47040,34.84,2023-02-21,Buyer_46040
C47041,46.67,2023-10-09,Buyer_46041
C47042,16.01,2023-02-08,Buyer_46042
C47043,15.39,2022-12-11,Buyer_46043
C47044,2.47,2023-01-26,Buyer_46044
C47045,44.26,2022-06-09,Buyer_46045
C47046,42.65,2023-07-30,Buyer_46046
C47047,10.69,2023-09-10,Buyer_46047
C47048,41.74,2022-07-05,Buyer_46048
C47049,46.78,2023-10-31,Buyer_46049
C47050,6.96,2022-04-29,Buyer_46050
C47051,7.32,2022-08-03,Buyer_46051
C47052,2.78,2023-05-27,Buyer_46052
C47053,26.86,2023-09-27,Buyer_46053
C47054,18.1,2022-07-13,Buyer_46054
C47055,34.97,2023-05-22,Buyer_46055
C47056,3.46,2022-03-04,Buyer_46056
C47057,34.11,2023-01-17,Buyer_46057
C47058,23.45,2022-06-09,Buyer_46058
C47059,41.02,2023-03-15,Buyer_46059
C47060,40.19,2022-05-02,Buyer_46060
C47061,17.54,2023-06-09,Buyer_46061
C47062,4.16,2023-12-13,Buyer_46062
C47063,47.54,2023-09-12,Buyer_46063
C47064,14.48,2023-05-01,Buyer_46064
C47065,6.91,2022-09-13,Buyer_46065
C47066,39.58,2022-03-05,Buyer_46066
C47067,15.66,2022-02-19,Buyer_46067
C47068,19.78,2022-10-18,Buyer_46068
C47069,22.12,2022-04-20,Buyer_46069
C47070,28.58,2023-05-29,Buyer_46070
C47071,26.78,2023-11-14,Buyer_46071
C47072,25.63,2022-06-29,Buyer_46072
C47073,11.57,2023-06-22,Buyer_46073
C47074,24.18,2022-07-03,Buyer_46074
C47075,3.37,2022-01-08,Buyer_46075
C47076,12.85,2022-04-02,Buyer_46076
C47077,41.21,2022-05-06,Buyer_46077
C47078,11.08,2022-04-13,Buyer_46078
C47079,45.61,2022-10-12,Buyer_46079
C47080,37.08,2022-04-25,Buyer_46080
C47081,6.83,2023-12-08,Buyer_46081
C47082,8.66,2022-05-27,Buyer_46082
C47083,43.85,2023-10-26,Buyer_46083
C47084,28.76,2023-05-07,Buyer_46084
C47085,20.78,2023-08-13,Buyer_46085
C47086,37.49,2023-12-14,Buyer_46086
C47087,34.28,2022-03-20,Buyer_46087
C47088,18.42,2022-12-30,Buyer_46088
C47089,49.64,2023-02-05,Buyer_46089
C47090,38.7,2022-03-01,Buyer_46090
C47091,16.27,2023-08-08,Buyer_46091
C47092,2.47,2022-06-08,Buyer_46092
C47093,6.62,2023-08-28,Buyer_46093
C47094,28.38,2023-06-10,Buyer_46094
C47095,9.82,2022-02-27,Buyer_46095
C47096,39.47,2023-01-17,Buyer_46096
C47097,40.08,2023-07-18,Buyer_46097
C47098,2.38,2023-11-16,Buyer_46098
C47099,40.42,2022-05-04,Buyer_46099
C47100,8.41,2023-10-31,Buyer_46100
C47101,48.71,2022-12-14,Buyer_46101
C47102,10.77,2022-05-11,Buyer_46102
C47103,20.28,2022-01-25,Buyer_46103
C47104,26.36,2023-08-09,Buyer_46104
C47105,22.95,2023-06-17,Buyer_46105
C47106,23.16,2022-09-07,Buyer_46106
C47107,12.77,2023-06-09,Buyer_46107
C47108,44.02,2023-04-04,Buyer_46108
C47109,23.39,2023-11-27,Buyer_46109
C47110,24.59,2022-01-13,Buyer_46110
C47111,23.11,2023-09-09,Buyer_46111
C47112,13.05,2022-02-05,Buyer_46112
C47113,27.12,2023-06-13,Buyer_46113
C47114,9.67,2022-05-07,Buyer_46114
C47115,44.83,2022-07-09,Buyer_46115
C47116,21.63,2022-11-15,Buyer_46116
C47117,2.66,2023-03-23,Buyer_46117
C47118,49.78,2022-12-06,Buyer_46118
C47119,21.49,2022-01-11,Buyer_46119
C47120,44.43,2022-04-23,Buyer_46120
C47121,28.84,2023-03-08,Buyer_46121
C47122,28.65,2022-01-08,Buyer_46122
C47123,43.33,2022-02-27,Buyer_46123
C47124,40.25,2023-09-24,Buyer_46124
C47125,33.23,2023-02-23,Buyer_46125
C47126,28.7,2023-08-03,Buyer_46126
C47127,17.46,2022-01-21,Buyer_46127
C47128,48.84,2022-10-06,Buyer_46128
C47129,13.09,2023-06-16,Buyer_46129
C47130,36.3,2022-01-13,Buyer_46130
C47131,28.85,2022-10-01,Buyer_46131
C47132,16.98,2022-09-12,Buyer_46132
C47133,14.72,2022-08-19,Buyer_46133
C47134,20.57,2022-04-20,Buyer_46134
C47135,21.46,2022-10-03,Buyer_46135
C47136,10.08,2022-02-24,Buyer_46136
C47137,6.62,2023-12-29,Buyer_46137
C47138,41.28,2023-07-18,Buyer_46138
C47139,28.77,2023-11-05,Buyer_46139
C47140,43.34,2023-07-09,Buyer_46140
C47141,41.15,2023-03-18,Buyer_46141
C47142,37.54,2023-11-17,Buyer_46142
C47143,39.87,2022-11-06,Buyer_46143
C47144,9.21,2023-09-28,Buyer_46144
C47145,24.48,2022-12-04,Buyer_46145
C47146,4.24,2022-08-08,Buyer_46146
C47147,35.87,2023-01-30,Buyer_46147
C47148,49.2,2022-11-30,Buyer_46148
C47149,6.23,2023-09-25,Buyer_46149
C47150,18.74,2023-10-06,Buyer_46150
C47151,4.83,2023-10-17,Buyer_46151
C47152,26.84,2022-08-20,Buyer_46152
C47153,19.8,2023-11-26,Buyer_46153
C47154,23.97,2023-04-19,Buyer_46154
C47155,34.87,2022-03-19,Buyer_46155
C47156,44.85,2023-09-26,Buyer_46156
C47157,46.19,2023-07-14,Buyer_46157
C47158,19.28,2022-07-05,Buyer_46158
C47159,27.28,2022-07-13,Buyer_46159
C47160,45.47,2023-05-26,Buyer_46160
C47161,23.54,2023-08-01,Buyer_46161
C47162,43.85,2023-07-19,Buyer_46162
C47163,40.19,2023-03-05,Buyer_46163
C47164,36.64,2022-12-07,Buyer_46164
C47165,45.24,2022-02-12,Buyer_46165
C47166,45,2023-10-10,Buyer_46166
C47167,38.45,2023-10-04,Buyer_46167
C47168,25.42,2022-05-06,Buyer_46168
C47169,13.13,2022-06-28,Buyer_46169
C47170,35.29,2022-06-12,Buyer_46170
C47171,22.65,2023-08-17,Buyer_46171
C47172,3.97,2023-09-09,Buyer_46172
C47173,48.15,2022-02-12,Buyer_46173
C47174,23.78,2023-04-03,Buyer_46174
C47175,8.28,2022-01-10,Buyer_46175
C47176,8.71,2023-09-04,Buyer_46176
C47177,21.82,2023-11-02,Buyer_46177
C47178,23.6,2022-08-10,Buyer_46178
C47179,33.91,2022-03-14,Buyer_46179
C47180,45.07,2023-03-17,Buyer_46180
C47181,9.06,2023-10-19,Buyer_46181
C47182,19.19,2022-03-03,Buyer_46182
C47183,43.12,2023-04-22,Buyer_46183
C47184,46.8,2023-09-16,Buyer_46184
C47185,49.64,2023-11-13,Buyer_46185
C47186,35.45,2023-02-08,Buyer_46186
C47187,42.79,2022-10-07,Buyer_46187
C47188,10.94,2023-09-17,Buyer_46188
C47189,47.85,2022-11-25,Buyer_46189
C47190,16.11,2023-04-03,Buyer_46190
C47191,13.04,2022-02-28,Buyer_46191
C47192,27.11,2022-11-07,Buyer_46192
C47193,47.32,2023-04-24,Buyer_46193
C47194,30.89,2022-04-13,Buyer_46194
C47195,30.69,2023-08-16,Buyer_46195
C47196,46.03,2022-09-17,Buyer_46196
C47197,46.7,2022-01-31,Buyer_46197
C47198,30.29,2023-10-16,Buyer_46198
C47199,28.85,2023-04-12,Buyer_46199
C47200,44.69,2023-09-18,Buyer_46200
C47201,17.39,2023-12-20,Buyer_46201
C47202,33.76,2023-08-23,Buyer_46202
C47203,42.17,2022-11-22,Buyer_46203
